id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,polarity
1.36E+18,1.36E+18,2021-01-31 07:56:41 Malay Peninsula Standard Time,########,7:56:41,800,3.16E+09,mandazadouglas,Mandaza Douglas âš›,,"@nickmangwana @GGuvamatanga We have Strive Masiyiwa, who has been tasked to manage pandemics like Ebola &amp; Covid 19 by President Obama &amp; President Cyril Ramaphosa, he has manage to procure a billion vaccines in the next few months for whole of Africa. Why can't we use is expertise ?",en,[],[],[],0,0,2,[],[],https://twitter.com/MandazaDouglas/status/1355666272369819654,FALSE,,0,,,,,,,,"[{'screen_name': 'nickmangwana', 'name': 'Nick Mangwana', 'id': '57556007'}, {'screen_name': 'GGuvamatanga', 'name': 'George Guvamatanga', 'id': '1287155509'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:57:02 Malay Peninsula Standard Time,########,7:57:02,800,19181549,drhubaevaluator,George J Huba PhD,,Tracking COVID-19 Vaccines Around the World https://t.co/shB9o9PPB2 https://t.co/OFluuIl6U4,en,[],['https://buff.ly/3pziCri'],['https://pbs.twimg.com/media/EtBLX6XWMAUYSdP.jpg'],0,2,3,[],[],https://twitter.com/DrHubaEvaluator/status/1355666363688345603,FALSE,,1,https://pbs.twimg.com/media/EtBLX6XWMAUYSdP.jpg,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:56:39 Malay Peninsula Standard Time,########,7:56:39,800,16330235,hhask,Helen Haskell,,Covid-19 vaccines â€“ How fast can vaccination against covid-19 make a difference? https://t.co/ESt1j8xmp3,en,[],['https://www.economist.com/science-and-technology/2021/01/23/how-fast-can-vaccination-against-covid-19-make-a-difference'],[],0,2,3,[],[],https://twitter.com/hhask/status/1355666266141450241,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:56:18 Malay Peninsula Standard Time,########,7:56:18,800,1.60E+08,bjlife,BJLife,,WHO: Pregnant Women Can Receive COVID-19 Vaccine https://t.co/HMZMbz9xpB,en,[],['http://www.baltimorejewishlife.com/news/news-detail.php?SECTION_ID=1&ARTICLE_ID=140586'],[],0,0,0,[],[],https://twitter.com/BJLife/status/1355666179579404292,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:56:07 Malay Peninsula Standard Time,########,7:56:07,800,1.78E+08,cunnilingus01,Bush Master,,"Pentagon halts plan to give COVID vaccine to alleged 9/11 mastermind, Gitmo detainees https://t.co/5LRGRfQD1s via @nypost",en,"[{'screen_name': 'nypost', 'name': 'new york post', 'id': '17469289'}]",['https://nypost.com/2021/01/30/pentagon-halts-plan-to-give-covid-19-vaccine-to-gitmo-prisoners/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons'],[],0,0,0,[],[],https://twitter.com/CUNNILINGUS01/status/1355666133047779336,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:56:05 Malay Peninsula Standard Time,########,7:56:05,800,18269496,mzee26,mzee26 ðŸ‡ºðŸ‡¸ ðŸ‡ºðŸ‡¸,,Gitmo prisoners will be offered COVID-19 vaccines next week â€” ahead of most Americans https://t.co/QV6Sg6XuDE,en,[],['https://www.theblaze.com/news/ready-gitmo-prisoners-will-be-offered-covid-19-vaccines-next-week-ahead-of-most-americans'],[],0,0,0,[],[],https://twitter.com/mzee26/status/1355666124852113408,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:56:01 Malay Peninsula Standard Time,########,7:56:01,800,17243913,kim,Kim Sherrell,,@ScottMonty â€œFloridaâ€™s governor is facing vaccine discrimination concerns after announcing that supermarket chain Publix will become Palm Beach Countyâ€™s exclusive distributor of the COVID-19 vaccine...â€ See also:,en,[],[],[],1,3,7,[],[],https://twitter.com/kim/status/1355666106627751936,FALSE,https://twitter.com/dwuhlfelderlaw/status/1355658093674328065,0,,,,,,,,"[{'screen_name': 'ScottMonty', 'name': 'Scott Monty', 'id': '1035491'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:55:52 Malay Peninsula Standard Time,########,7:55:52,800,2.69E+08,radikellll,kel,,reasons iâ€™m not scared of the covid vaccine 1. those canned vienna sausages were my favorite snack as a kid,en,[],[],[],0,0,14,[],[],https://twitter.com/radikellll/status/1355666069600526339,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:55:51 Malay Peninsula Standard Time,########,7:55:51,800,1.32E+18,kiplingifby,IFBY KIPLING,,Pentagon Plan to Give COVID-19 Vaccines to Guantanamo Detainees Paused After Republican FIVE TALIBAN GENERALS RELEASED BY OBAMA CAN CALL TO SCHEDULE THEIRS https://t.co/Kw4UfdtUy8,en,[],['https://link.theepochtimes.com/mkt_app/republicans-pan-pentagon-move-to-give-covid-19-vaccines-to-guantanamo-detainees_3678554.html'],[],0,0,0,[],[],https://twitter.com/KiplingIfby/status/1355666064546222081,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:55:50 Malay Peninsula Standard Time,########,7:55:50,800,1.04E+18,thejotarobridge,laisa gerardlet,,covid vaccine is making me see shrimp colors,en,[],[],[],1,0,7,[],[],https://twitter.com/thejotarobridge/status/1355666061178245121,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:55:29 Malay Peninsula Standard Time,########,7:55:29,800,51517486,fubar001,Nanci Foster,,I got an appointment for my 1st dose of the COVID Vaccine.,en,[],[],[],0,0,1,[],[],https://twitter.com/fubar001/status/1355665971055370242,FALSE,https://twitter.com/mama_c2/status/1355653688073838593,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:55:28 Malay Peninsula Standard Time,########,7:55:28,800,3.75E+08,hedgehogerb,ERB,,"Business exec and his wife charged after flying into remote Canadian town to get Covid-19 vaccine, officials say - CNN https://t.co/5oRQKeivig",en,[],['https://apple.news/AimJzmQqKRY2qOpYAmjZHHg'],[],0,0,0,[],[],https://twitter.com/hedgehogerb/status/1355665967783804930,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:54:57 Malay Peninsula Standard Time,########,7:54:57,800,6.29E+08,joelwatsonfish,Joel Fish,,"Okay, question: What is the obstruction to doing mass frequent testing for covid in the U.S.? This seem like a production problem that could have been resolved much faster than production of vaccines, and is much more adaptable to development of covid variants.",en,[],[],[],2,0,1,[],[],https://twitter.com/joelwatsonfish/status/1355665838095949826,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:54:44 Malay Peninsula Standard Time,########,7:54:44,800,1.98E+09,dudi11628140,Dudi + some numbers ðŸ§ðŸ¦€ðŸšðŸ‡¨ðŸ‡¿ðŸ”ž,,"How to not do a campaign about Covid vaccine backed by the government Whole country now knows about it, even people who have no clue what TikTok is and put a lot of hate on it. Mistakes were made. I don't think there was any bad intent.",en,[],[],[],0,0,0,[],[],https://twitter.com/Dudi11628140/status/1355665785390321664,FALSE,https://twitter.com/annasulcova/status/1355063128522895362,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:54:23 Malay Peninsula Standard Time,########,7:54:23,800,5.25E+08,wagepeace,Tracy Nadeau,,South LA Clinic Rushes To Administer 600 Expiring COVID-19 Vaccine Doses â€“ CBS Los Angeles https://t.co/QcOjdSzBHb ugh!!,en,[],['https://losangeles.cbslocal.com/2021/01/29/south-la-clinic-administers-600-expiring-covid-19-vaccine-doses/'],[],0,1,0,[],[],https://twitter.com/wagepeace/status/1355665695065817089,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:54:15 Malay Peninsula Standard Time,########,7:54:15,800,4.25E+08,c_santos58,carlos,,Congressman who had second COVID-19 vaccine dose tests positive for virus https://t.co/xsu2d9bBl0 #FoxNews,en,[],['https://www.foxnews.com/us/congressman-second-covid-19-dose-tests-positive-virus'],[],0,0,0,['foxnews'],[],https://twitter.com/C_santos58/status/1355665661511524352,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:54:07 Malay Peninsula Standard Time,########,7:54:07,800,1.28E+09,hubert_wong2,Hubert Wong,,"The demonstrators included members of anti-vaccine and far-right groups. While some carried signs decrying the COVID-19 vaccine and shouting for people not to get the shots, there were no incidents of violence. https://t.co/73fW8cgSjA",en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,0,[],[],https://twitter.com/Hubert_Wong2/status/1355665626937782273,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:49 Malay Peninsula Standard Time,########,7:53:49,800,1.25E+18,michellekeefe15,Chelle in StL,,"@ChrisMegerian â€œThis is a sharing information protest and march against everything COVID, Vaccine, PCR Tests, Lockdowns, Masks, Fauci, Gates, Newsom, China, digital tracking, etc.â€",en,[],[],[],4,1,4,[],[],https://twitter.com/MichelleKeefe15/status/1355665550920347656,FALSE,,0,,,,,,,,"[{'screen_name': 'ChrisMegerian', 'name': 'Chris Megerian', 'id': '31532083'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:48 Malay Peninsula Standard Time,########,7:53:48,800,15466135,taezar,Lady Tae Duchess of Tunmy Nommy,,Fantastic read about gender bias!!! â€˜There is a lot of distrustâ€™: why women in their 30s are hesitant about the Covid vaccine https://t.co/pJCcer8Rct,en,[],['https://www.theguardian.com/society/2021/jan/31/there-is-a-lot-of-distrust-why-women-in-their-30s-are-hesitant-about-the-covid-vaccine?CMP=Share_iOSApp_Other'],[],0,0,1,[],[],https://twitter.com/Taezar/status/1355665549028560898,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:39 Malay Peninsula Standard Time,########,7:53:39,800,14367071,ajadhav,Adam Jadhav,,"""This is a sharing information protest and march against everything COVID, Vaccine, PCR Tests, Lockdowns, Masks, Fauci, Gates, Newsom, China, digital tracking, etc.â€ Thus spake the neoliberal Frankensteinien. https://t.co/ng0fHS5cXb",en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,0,[],[],https://twitter.com/ajadhav/status/1355665512571650048,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:36 Malay Peninsula Standard Time,########,7:53:36,800,1.58E+08,ageministallion,covid vaccine stan account,,Tuesday Wednesday thoisday and friday,en,[],[],[],1,0,1,[],[],https://twitter.com/AGeminiStallion/status/1355665499795849216,FALSE,https://twitter.com/plutoswae/status/1355533153327329281,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:36 Malay Peninsula Standard Time,########,7:53:36,800,2.42E+09,orangecomma,Denis Warburton,,"""The demonstrators included members of anti-vaccine and far-right groups. While some carried signs decrying the COVID-19 vaccine and shouting for people not to get the shots, there were no incidents of violence.""",en,[],[],[],1,0,0,[],[],https://twitter.com/orangecomma/status/1355665498105671681,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:33 Malay Peninsula Standard Time,########,7:53:33,800,4.80E+09,teapartytrumper,Anthime,,Congressman who had second COVID-19 vaccine dose tests positive for virus | Fox News https://t.co/IRDKbh7sbX,en,[],['https://www.foxnews.com/us/congressman-second-covid-19-dose-tests-positive-virus'],[],0,0,0,[],[],https://twitter.com/TeaPartyTrumper/status/1355665487577886724,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:29 Malay Peninsula Standard Time,########,7:53:29,800,9.68E+08,perditamdurango,Perdita M. Durango #KBF #Relaxed,,...have themselves injected with an experimental vaxx undergoing a phase 3 clinical trial. https://t.co/4YDl1Pp7VT #CovidVaccine #Covid,en,[],['http://www.youtube.com/watch?v=edln7eWn4ck&feature=emb_logo'],[],0,0,0,"['covidvaccine', 'covid']",[],https://twitter.com/PerditaMDurango/status/1355665468246388736,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:23 Malay Peninsula Standard Time,########,7:53:23,800,1.44E+08,economics,Bloomberg Economics,,Weâ€™re tracking 111 agreements between countries and drugmakers on Covid-19 vaccines https://t.co/9BBzai9Jrv,en,[],['https://trib.al/vGjhlUk'],[],0,2,2,[],[],https://twitter.com/economics/status/1355665441709035532,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:18 Malay Peninsula Standard Time,########,7:53:18,800,9.43E+17,clarerehill,Clare Rehill ðŸŸ¥ ðŸ‡®ðŸ‡ª,,@Alagai @gbdeclaration You have got to stop comparing these Covid vaccines to traditional vaccines. They are not. They are using mRNA technology that has never before been used to make vaccines. Previously they were only trialed in therapies for cancer patients. None were ever approved.,en,[],[],[],0,0,0,[],[],https://twitter.com/ClareRehill/status/1355665421764988928,FALSE,,0,,,,,,,,"[{'screen_name': 'Alagai', 'name': 'Alagai â˜ƒï¸ðŸ¥ðŸ´â˜ ï¸', 'id': '48162703'}, {'screen_name': 'gbdeclaration', 'name': 'Great Barrington Declaration', 'id': '1216654609768484865'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:17 Malay Peninsula Standard Time,########,7:53:17,800,17183476,photo_journ,John Le Fevre ðŸ‡¦ðŸ‡º ðŸ˜· ðŸ‡¹ðŸ‡­ðŸ‡°ðŸ‡­,,"Johnson &amp; Johnson one-dose #Covid #vaccine shown to work 85% protection against severe illness, even in #SouthAfrica which is struggling with a problematic variant of the virus. The vaccine gave 100% protection against hospitalisation and death https://t.co/88QY5B4Nel",en,[],['https://www.theguardian.com/world/2021/jan/29/janssen-one-dose-vaccine-shown-to-work-against-covid'],[],0,1,1,"['covid', 'vaccine', 'southafrica']",[],https://twitter.com/photo_journ/status/1355665417939820548,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:23 Malay Peninsula Standard Time,########,7:53:23,800,1.44E+08,economics,Bloomberg Economics,,Weâ€™re tracking 111 agreements between countries and drugmakers on Covid-19 vaccines https://t.co/9BBzai9Jrv,en,[],['https://trib.al/vGjhlUk'],[],0,2,2,[],[],https://twitter.com/economics/status/1355665441709035532,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:54:29 Malay Peninsula Standard Time,########,7:54:29,800,7.84E+17,yoimjoss,ð’¥ð‘œð“ˆð“ˆð‘’ð“ð“Žð“ƒ,,Vaccination day!! ðŸ’‰â¤ï¸ #CovidVaccine #StaySafe #scienceworks @CDCgov @cvspharmacy https://t.co/Q4NgnsiJ6T,en,"[{'screen_name': 'cdcgov', 'name': 'cdc', 'id': '146569971'}, {'screen_name': 'cvspharmacy', 'name': 'cvs pharmacy', 'id': '110775353'}]",[],['https://pbs.twimg.com/media/EtBKya5XMAMJCki.jpg'],0,0,1,"['covidvaccine', 'staysafe', 'scienceworks']",[],https://twitter.com/yoimjoss/status/1355665722358247432,FALSE,,1,https://pbs.twimg.com/media/EtBKya5XMAMJCki.jpg,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:54:29 Malay Peninsula Standard Time,########,7:54:29,800,8.47E+08,adh76,Arthur Hopkins,,I got my 1st covid shot today!ðŸ‘ They also gave me a new mask. Now's not the time to relax. We've still got months to go before this pandemic is over. #CovidVaccine,en,[],[],[],0,0,0,['covidvaccine'],[],https://twitter.com/adh76/status/1355665721297002497,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:02 Malay Peninsula Standard Time,########,7:53:02,800,2.79E+08,susanertelt,Susan Ertelt,,HAVE ALL AMERICANS BEEN OFFERED A SHOT ??â™¡ Pentagon Plan to Give COVID-19 Vaccines to Guantanamo Detainees Paused After Republican Criticism https://t.co/05fXFDd3c4 Download our app to read more at https://t.co/eEg23H5rlt,en,[],"['https://link.theepochtimes.com/mkt_app/republicans-pan-pentagon-move-to-give-covid-19-vaccines-to-guantanamo-detainees_3678554.html', 'https://ept.ms/DownloadApp']",[],0,0,0,[],[],https://twitter.com/susanertelt/status/1355665356262682634,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:52:43 Malay Peninsula Standard Time,########,7:52:43,800,16420606,evanjweiner,evanjweiner,,"@SportsTalkFLA @newstalkflorida @JWMediaDC @Wordmandc @USSportsAcademy #Tokyo2020 #olympics2021 #sports #SportsBiz #sportsnews #CovidVaccine #COVID Where have you gone Joe Biden, a nation turns its lonely eyes to you. https://t.co/17Zwxj7XNw",en,"[{'screen_name': 'newstalkflorida', 'name': 'news talk florida', 'id': '374568289'}, {'screen_name': 'jwmediadc', 'name': 'jim williams', 'id': '4123554136'}, {'screen_name': 'wordmandc', 'name': 'wordmandc', 'id': '16544927'}, {'screen_name': 'ussportsacademy', 'name': 'u.s. sports academy', 'id': '44912796'}]",['https://sportstalkflorida.com/featured/olympic-sports/joe-biden-to-the-tokyo-olympics-rescue/'],[],0,0,0,"['tokyo2020', 'olympics2021', 'sports', 'sportsbiz', 'sportsnews', 'covidvaccine', 'covid']",[],https://twitter.com/evanjweiner/status/1355665277590138881,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:52:43 Malay Peninsula Standard Time,########,7:52:43,800,1.52E+08,gberrones,Gregorio Berrones,,"For more than two hours every weekday, AMLO rants about COVID-19 vaccines, national security updates, infrastructure projects, the border wall, and even cartoons. https://t.co/IFh4rFSIdB",en,[],['https://slate.com/technology/2021/01/amlo-andres-manuel-lopez-obrador-mananera-press-conferences-media.html'],[],0,0,0,[],[],https://twitter.com/gberrones/status/1355665276038217728,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:52:37 Malay Peninsula Standard Time,########,7:52:37,800,1.24E+18,realbrandondonk,Brandon Hannibal Donkey,,Fauci says Johnson &amp; Johnson vaccine helpful in COVID fight despite lower efficacy then pats Johnson &amp; Johnson on the head and tells them to run off and play while the adults talk.,en,[],[],[],2,1,8,[],[],https://twitter.com/RealBrandonDonk/status/1355665249387511809,FALSE,https://twitter.com/thehill/status/1355664360698490884,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:52:16 Malay Peninsula Standard Time,########,7:52:16,800,7349062,richardcalhoun,Richard Calhoun,,@Magsamum This is not pity ... this is the people of the UK standing up for the people of Ireland who through no fault of their own are desperately short of the covid vaccine Its about standing by your neighbour !!,en,[],[],[],2,0,0,[],[],https://twitter.com/richardcalhoun/status/1355665162485817348,FALSE,,0,,,,,,,,"[{'screen_name': 'Magsamum', 'name': 'Margaret Brown', 'id': '58796834'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:52:16 Malay Peninsula Standard Time,########,7:52:16,800,36919199,virgilrealitye,"435k lives, 81.3 million voters",,Dodger Stadiumâ€™s COVID-19 vaccination site shut down after anti-vaccine and far-right groups protesters gather at entrance Oh dear. These people need to know that free speech/being loud does not give you the right to interfere with freedoms of others https://t.co/cTLYyradML,en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,1,[],[],https://twitter.com/VirgilRealityE/status/1355665161554546690,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:52:11 Malay Peninsula Standard Time,########,7:52:11,800,1.27E+18,burdettebradley,Creditease,,"I'm not a anti-vaccine person. I try to keep a open mind concerning health. I believe the vaccine for Covid does NOT stop me from getting Covid. I'm sure I have the antibodies already in my body, and am safe. I still wear mask when outside the home. I wash my hands regularly. https://t.co/xATGJjz386",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EtBKQrfXcAIPqfv.jpg'],0,0,0,[],[],https://twitter.com/BurdetteBradley/status/1355665143804387338,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/EtBKQrfXcAIPqfv.jpg,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:51:59 Malay Peninsula Standard Time,########,7:51:59,800,1.24E+18,covid19washoe,COVID19Washoe,,"ðŸ”¹Vaccines administered by Washoe County Health District: 20,758 (+702 from 1/29) ðŸ”¹Tests performed: 344,738 (+1,295)",en,[],[],[],2,3,3,[],[],https://twitter.com/Covid19Washoe/status/1355665092545662977,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:51:58 Malay Peninsula Standard Time,########,7:51:58,800,85673562,joshrpool,Josh Pool,,"We live in The Bad Place - ""The demonstrators included members of anti-vaccine and far-right groups."" Dodger Stadium's COVID-19 vaccination site shut down after protesters gather at entrance https://t.co/n1U3vvFQK3",en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,1,[],[],https://twitter.com/joshrpool/status/1355665085839024131,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:51:57 Malay Peninsula Standard Time,########,7:51:57,800,1.30E+18,thepix_isyugen,Yugee_TheDisillusionedPixie,,Help ! Any google search I do with covid vaccine Greg hunt pharmacy I get this page . #scam or #notscam @revardin @blakandblack https://t.co/8r3iFB0PFF,en,"[{'screen_name': 'revardin', 'name': 'revardin', 'id': '1204907629580972033'}, {'screen_name': 'blakandblack', 'name': 'blakandblack', 'id': '225779417'}]",[],['https://pbs.twimg.com/media/EtBKMvSW8AEpvOH.jpg'],0,0,1,"['scam', 'notscam']",[],https://twitter.com/ThePix_isYugen/status/1355665083498704904,FALSE,,1,https://pbs.twimg.com/media/EtBKMvSW8AEpvOH.jpg,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:51:55 Malay Peninsula Standard Time,########,7:51:55,800,44984619,bobfoolery,Bob Cooper,,"@GOPLeader @GOPChairwoman ""The demonstrators included members of anti-vaccine and far-right groups. While some carried signs decrying the COVID-19 vaccine and shouting for people not to get the shots, there were no incidents of violence."" https://t.co/5voIHYXOnR",en,[],[],['https://pbs.twimg.com/media/EtBKM2cUUAE4hLh.jpg'],0,0,0,[],[],https://twitter.com/BobFoolery/status/1355665074921164802,FALSE,,1,https://pbs.twimg.com/media/EtBKM2cUUAE4hLh.jpg,,,,,,,"[{'screen_name': 'GOPLeader', 'name': 'Kevin McCarthy', 'id': '19739126'}, {'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': '2353605901'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:51:54 Malay Peninsula Standard Time,########,7:51:54,800,27937887,glhancock,"G. L. Hancock, MS Psychology",,And now the Blue Cross is going to take over distributing #CovidVaccine in CA? We are so fucked!,en,[],[],[],0,0,0,['covidvaccine'],[],https://twitter.com/GLHancock/status/1355665068415803392,FALSE,https://twitter.com/Mikel_Jollett/status/1355642351297785856,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:51:53 Malay Peninsula Standard Time,########,7:51:53,800,1.26E+09,markshucksmith,Mark Shucksmith,,Older age groups in UK â€˜will dieâ€™ if Covid vaccine priority goes to younger key workers | Vaccines and immunisation | The Guardian https://t.co/twYgANoIrv,en,[],['https://www.theguardian.com/society/2021/jan/30/older-groups-must-remain-top-priority-for-vaccines-warn-government-advisers?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/MarkShucksmith/status/1355665068093038595,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:44 Malay Peninsula Standard Time,########,7:53:44,800,1.88E+08,choppedandraw,Mario L.,,"Protesters [against everything COVID, Vaccine, PCR Tests, Lockdowns, Masks, Fauci, Gates, Newsom, China, digital tracking, etc.] Dodger Stadium's COVID-19 vaccination site shut down after protesters gather at entrance https://t.co/f7xgPNpg26",en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,0,[],[],https://twitter.com/choppedandraw/status/1355665530485579778,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:41 Malay Peninsula Standard Time,########,7:53:41,800,2.26E+09,drlizaparicio,Dr. Aparicio canâ€™t wait to get the COVID vaccine,,My mom just cut my hair for the first time in...almost 40 years? She did great! https://t.co/41kcUfFLn9,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EtBKmjqXMAAHReT.jpg'],0,0,6,[],[],https://twitter.com/DrLizAparicio/status/1355665520259903488,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/EtBKmjqXMAAHReT.jpg,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:40 Malay Peninsula Standard Time,########,7:53:40,800,1.05E+08,irishlonigan,TBone Steak,,Pentagon pauses plan to offer coronavirus vaccine to GuantÃ¡namo Bay prisoners https://t.co/FuwlYKWBRW No NO. Joey B needs to do an executive order making this a priority and make sure they each get COVID money along with immediately release.,en,[],['http://a.msn.com/01/en-us/BB1df2Vg?ocid=st'],[],0,0,1,[],[],https://twitter.com/irishlonigan/status/1355665515998453764,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:39 Malay Peninsula Standard Time,########,7:53:39,800,14367071,ajadhav,Adam Jadhav,,"""This is a sharing information protest and march against everything COVID, Vaccine, PCR Tests, Lockdowns, Masks, Fauci, Gates, Newsom, China, digital tracking, etc.â€ Thus spake the neoliberal Frankensteinien. https://t.co/ng0fHS5cXb",en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,0,[],[],https://twitter.com/ajadhav/status/1355665512571650048,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:36 Malay Peninsula Standard Time,########,7:53:36,800,1.58E+08,ageministallion,covid vaccine stan account,,Tuesday Wednesday thoisday and friday,en,[],[],[],1,0,1,[],[],https://twitter.com/AGeminiStallion/status/1355665499795849216,FALSE,https://twitter.com/plutoswae/status/1355533153327329281,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:36 Malay Peninsula Standard Time,########,7:53:36,800,2.42E+09,orangecomma,Denis Warburton,,"""The demonstrators included members of anti-vaccine and far-right groups. While some carried signs decrying the COVID-19 vaccine and shouting for people not to get the shots, there were no incidents of violence.""",en,[],[],[],1,0,0,[],[],https://twitter.com/orangecomma/status/1355665498105671681,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:53:33 Malay Peninsula Standard Time,########,7:53:33,800,4.80E+09,teapartytrumper,Anthime,,Congressman who had second COVID-19 vaccine dose tests positive for virus | Fox News https://t.co/IRDKbh7sbX,en,[],['https://www.foxnews.com/us/congressman-second-covid-19-dose-tests-positive-virus'],[],0,0,0,[],[],https://twitter.com/TeaPartyTrumper/status/1355665487577886724,FALSE,,0,,,,,,,,[],,,,,neutral
